series_id	industry_code	product_code	seasonal	bench_date	footnote_codes	begin_year	begin_period	end_year	end_period
NDU339995339995115            	339995	339995115	U	198412	          	1984	M12	2011	M13
NDU3399953399952              	339995	3399952	U	198412	          	1967	M01	2011	M13
NDU339995339995211            	339995	339995211	U	198412	          	1969	M01	1998	M13
NDU339995339995252            	339995	339995252	U	198412	          	1969	M01	2004	M13
NDU3399953399953              	339995	3399953	U	198412	          	1984	M12	2006	M13
NDU339995339995311            	339995	339995311	U	198412	          	1984	M12	1994	M08
NDU339995339995331            	339995	339995331	U	198412	          	1984	M12	1986	M13
NDU339995339995393            	339995	339995393	U	198412	          	1984	M12	1987	M13
NDU3399993399991              	339999	3399991	U	198512	          	1975	M12	2009	M02
NDU339999339999C              	339999	339999C	U	198406	          	1984	M06	2006	M13
NDU339999339999H              	339999	339999H	U	198512	          	1985	M12	2006	M13
NDU339999339999K              	339999	339999K	U	198512	          	1985	M12	2009	M13
NDU421930421930               	421930	421930	U	198612	          	1986	M12	2006	M06
NDU4219304219301              	421930	4219301	U	198612	          	1986	M12	2006	M06
NDU42193042193011             	421930	42193011	U	198612	          	1986	M12	2006	M06
NDU421930421930111            	421930	421930111	U	198612	          	1986	M12	2006	M06
NDU42193042193011115          	421930	42193011115	U	198612	          	1986	M12	2006	M06
NDU42193042193011116          	421930	42193011116	U	198612	          	1986	M12	2006	M06
NDU42193042193011117          	421930	42193011117	U	199606	          	1996	M06	2006	M06
NDU42193042193011118          	421930	42193011118	U	199606	          	1996	M06	2006	M06
NDU421930421930112            	421930	421930112	U	198612	          	1986	M12	2006	M06
NDU42193042193011215          	421930	42193011215	U	198612	          	1986	M12	2006	M06
NDU42193042193011218          	421930	42193011218	U	199606	          	1996	M06	2006	M06
NDU421930421930113            	421930	421930113	U	198612	          	1986	M12	2006	M06
NDU42193042193011315          	421930	42193011315	U	198612	          	1986	M12	2003	M11
NDU42193042193011316          	421930	42193011316	U	198612	          	1986	M12	1998	M03
NDU42193042193011317          	421930	42193011317	U	199606	          	1996	M06	2000	M05
NDU42193042193011318          	421930	42193011318	U	199606	          	1996	M06	2006	M06
NDU421930421930114            	421930	421930114	U	198612	          	1986	M12	2006	M06
NDU42193042193011415          	421930	42193011415	U	198612	          	1986	M12	2006	M02
NDU42193042193011416          	421930	42193011416	U	199606	          	1996	M06	2006	M06
NDU42193042193011418          	421930	42193011418	U	199606	          	1996	M06	2006	M06
NDU421930421930115            	421930	421930115	U	198612	          	1986	M12	2006	M06
NDU42193042193011518          	421930	42193011518	U	199606	          	1996	M06	2006	M06
NDU42193042193012             	421930	42193012	U	198612	          	1986	M12	2006	M06
NDU42193042193012115          	421930	42193012115	U	198612	          	1986	M12	1996	M06
NDU42193042193012116          	421930	42193012116	U	199003	          	1990	M03	2006	M06
NDU42193042193012117          	421930	42193012117	U	199606	          	1996	M06	2006	M06
NDU42193042193012118          	421930	42193012118	U	199606	          	1996	M06	1997	M01
NDU42193042193013             	421930	42193013	U	198612	          	1986	M12	2006	M06
NDU42193042193013115          	421930	42193013115	U	198612	          	1986	M12	2000	M07
NDU42193042193013116          	421930	42193013116	U	198612	          	1986	M12	1991	M05
NDU42193042193013118          	421930	42193013118	U	199606	          	1996	M06	2006	M06
NDU42193042193014             	421930	42193014	U	199606	          	1996	M06	1998	M03
NDU4219304219302              	421930	4219302	U	198612	          	1986	M12	2006	M06
NDU42193042193021             	421930	42193021	U	198612	          	1986	M12	2006	M06
NDU421930421930211            	421930	421930211	U	198612	          	1986	M12	2006	M06
NDU42193042193021111          	421930	42193021111	U	198612	          	1986	M12	2006	M06
NDU42193042193021112          	421930	42193021112	U	199606	          	1996	M06	2006	M04
NDU42193042193021113          	421930	42193021113	U	198612	          	1986	M12	1997	M03
NDU421930421930212            	421930	421930212	U	198612	          	1986	M12	2006	M06
NDU42193042193021211          	421930	42193021211	U	198612	          	1986	M12	2006	M06
NDU42193042193021212          	421930	42193021212	U	198612	          	1986	M12	2006	M06
NDU42193042193022             	421930	42193022	U	198612	          	1986	M12	2006	M06
NDU421930421930221            	421930	421930221	U	198612	          	1986	M12	2006	M06
NDU421930421930222            	421930	421930222	U	198612	          	1986	M12	2006	M06
NDU421930421930223            	421930	421930223	U	198612	          	1986	M12	2006	M06
NDU421930421930224            	421930	421930224	U	198612	          	1986	M12	2006	M06
NDU42193042193023             	421930	42193023	U	198612	          	1986	M12	1998	M11
NDU421930421930231            	421930	421930231	U	198612	          	1986	M12	1996	M06
NDU42193042193026             	421930	42193026	U	198612	          	1986	M12	2006	M06
NDU42193042193051             	421930	42193051	U	198612	          	1986	M12	2006	M06
NDU421930421930511            	421930	421930511	U	198612	          	1986	M12	2006	M06
NDU421930421930512            	421930	421930512	U	198612	          	1986	M12	2006	M06
NDU421930421930513            	421930	421930513	U	198612	          	1986	M12	2006	M06
NDU421930421930514            	421930	421930514	U	198612	          	1986	M12	2005	M13
NDU42193042193052             	421930	42193052	U	198612	          	1986	M12	2006	M06
NDU421930421930521            	421930	421930521	U	198612	          	1986	M12	2006	M06
NDU421930421930522            	421930	421930522	U	198612	          	1986	M12	2006	M06
NDU421930421930523            	421930	421930523	U	198612	          	1986	M12	2006	M06
NDU421930421930524            	421930	421930524	U	198612	          	1986	M12	2006	M01
NDU42193042193053             	421930	42193053	U	198612	          	1986	M12	2006	M06
NDU421930421930531            	421930	421930531	U	198612	          	1986	M12	2006	M06
NDU421930421930532            	421930	421930532	U	198612	          	1986	M12	2006	M06
NDU421930421930533            	421930	421930533	U	198612	          	1986	M12	2006	M06
NDU421930421930534            	421930	421930534	U	198612	          	1986	M12	2006	M04
NDU42193042193054             	421930	42193054	U	198612	          	1986	M12	2006	M06
NDU421930421930541            	421930	421930541	U	198612	          	1986	M12	2006	M06
NDU421930421930542            	421930	421930542	U	198612	          	1986	M12	2006	M06
NDU421930421930543            	421930	421930543	U	198612	          	1986	M12	2006	M06
NDU421930421930544            	421930	421930544	U	198612	          	1986	M12	2006	M01
NDU42193042193055             	421930	42193055	U	198612	          	1986	M12	2006	M06
NDU421930421930551            	421930	421930551	U	198612	          	1986	M12	1996	M06
NDU4219304219306              	421930	4219306	U	198612	          	1986	M12	2006	M04
NDU421930421930611            	421930	421930611	U	198612	          	1986	M12	1992	M13
NDU4219304219307              	421930	4219307	U	198612	          	1986	M12	2006	M06
NDU421930421930711            	421930	421930711	U	198612	          	1986	M12	1996	M06
NDU4219304219308              	421930	4219308	U	198612	          	1986	M12	2006	M06
NDU421930421930811            	421930	421930811	U	198612	          	1986	M12	1999	M03
NDU421930421930821            	421930	421930821	U	199606	          	1996	M06	2006	M06
NDU421930421930831            	421930	421930831	U	199606	          	1996	M06	2005	M13
NDU421930421930A              	421930	421930A	U	198612	          	1986	M12	2006	M06
NDU421930421930B              	421930	421930B	U	198612	          	1986	M12	2006	M06
NDU421930421930C              	421930	421930C	U	198612	          	1986	M12	2006	M06
NDU421930421930P              	421930	421930P	U	198612	          	1986	M12	2006	M06
NDU421930421930SM             	421930	421930SM	U	198612	          	1986	M12	2006	M06
NDU4230004230001              	423000	4230001	U	200406	          	2004	M06	2009	M02
NDU4240004240001              	424000	4240001	U	200412	          	2004	M12	2009	M02
NDU441222441222SM             	441222	441222SM	U	200106	          	2001	M06	2010	M13
NDU44311-44311-               	44311-	44311-	U	200312	          	2003	M12	2011	M13
NDU443111443111               	443111	443111	U	200306	          	2003	M06	2011	M13
NDU4431114431111              	443111	4431111	U	200306	          	2003	M06	2011	M13
NDU443111443111P              	443111	443111P	U	200306	          	2003	M06	2011	M13
NDU443112443112               	443112	443112	U	200306	          	2003	M06	2011	M13
NDU4431124431121              	443112	4431121	U	200306	          	2003	M06	2011	M13
NDU443112443112P              	443112	443112P	U	200306	          	2003	M06	2011	M13
NDU44312-44312-               	44312-	44312-	U	200312	          	2003	M12	2011	M13
NDU443120443120               	443120	443120	U	200306	          	2003	M06	2011	M13
NDU4431204431201              	443120	4431201	U	200306	          	2003	M06	2011	M13
NDU443120443120P              	443120	443120P	U	200306	          	2003	M06	2011	M13
NDU44313-44313-               	44313-	44313-	U	200312	          	2003	M12	2011	M13
NDU443130443130               	443130	443130	U	200006	          	2000	M06	2011	M13
NDU4431304431301              	443130	4431301	U	200006	          	2000	M06	2011	M13
NDU443130443130P              	443130	443130P	U	200006	          	2000	M06	2011	M13
NDU443130443130SM             	443130	443130SM	U	200006	          	2000	M06	2011	M13
NDU445310445310SM             	445310	445310SM	U	200006	          	2000	M06	2003	M13
NDU446130446130SM             	446130	446130SM	U	200006	          	2000	M06	2006	M13
NDU44814044814011             	448140	44814011	U	200306	          	2003	M06	2003	M11
NDU44814044814012             	448140	44814012	U	200306	          	2003	M06	2003	M11
NDU44814044814013             	448140	44814013	U	200306	          	2003	M06	2003	M11
NDU45122-45122-               	45122-	45122-	U	200312	          	2003	M12	2011	M13
NDU451220451220               	451220	451220	U	200306	          	2003	M06	2011	M13
NDU4512204512201              	451220	4512201	U	200306	          	2003	M06	2011	M13
NDU451220451220P              	451220	451220P	U	200306	          	2003	M06	2011	M13
NDU4521--452112SM             	4521--	452112SM	U	200312	          	2003	M12	2009	M06
NDU453930453930SM             	453930	453930SM	U	200709	          	2007	M09	2008	M13
NDU454113454113               	454113	454113	U	200006	          	2000	M06	2006	M06
NDU4541134541131              	454113	4541131	U	200006	          	2000	M06	2006	M06
NDU454113454113P              	454113	454113P	U	200006	          	2000	M06	2006	M06
NDU481111481111S              	481111	481111S	U	198912	          	1989	M12	1999	M13
NDU481210481210               	481210	481210	U	199206	          	1992	M06	2008	M06
NDU4812104812105              	481210	4812105	U	200012	          	2000	M12	2008	M06
NDU481210481210P              	481210	481210P	U	200012	          	2000	M12	2008	M06
NDU481210481210SM             	481210	481210SM	U	199206	          	1992	M06	2008	M06
NDU482111482111301            	482111	482111301	U	199612	          	1996	M12	2005	M06
NDU482111482111303            	482111	482111303	U	199612	          	1996	M12	2005	M06
NDU482111482111305            	482111	482111305	U	199612	          	1996	M12	2005	M06
NDU482111482111A01            	482111	482111A01	U	198412	          	1969	M01	2005	M06
