series_id	area_code	item_code	seasonal	periodicity_code	base_code	base_period	footnote_codes	begin_year	begin_period	end_year	end_period
MUUR0000SA41     	0000	SA41	U	R	S	1982-84=100		1935	M03	1998	M07
MUUR0000SA415    	0000	SA415	U	R	S	1982-84=100		1967	M01	1998	M07
MUUR0000SA4151   	0000	SA4151	U	R	S	1982-84=100		1967	M01	1998	M07
MUUR0000SA4152   	0000	SA4152	U	R	S	1982-84=100		1967	M01	1998	M07
MUUR0000SA5      	0000	SA5	U	R	S	1982-84=100		1935	M03	1998	M07
MUUR0000SA51     	0000	SA51	U	R	S	1982-84=100		1935	M13	1998	M07
MUUR0000SA512    	0000	SA512	U	R	S	1982-84=100		1935	M03	1998	M07
MUUR0000SA6      	0000	SA6	U	R	S	1982-84=100		1967	M01	1998	M07
MUUR0000SA61     	0000	SA61	U	R	S	1982-84=100		1967	M01	1998	M07
MUUR0000SA7      	0000	SA7	U	R	S	1982-84=100		1967	M01	1998	M07
MUUR0000SA712    	0000	SA712	U	R	S	1982-84=100		1935	M13	1998	M07
MUUR0000SA713    	0000	SA713	U	R	S	1982-84=100		1967	M01	1998	M07
MUUR0000SA7132   	0000	SA7132	U	R	S	1982-84=100		1967	M01	1998	M06
MUUR0000SAC      	0000	SAC	U	R	S	1982-84=100		1935	M03	1998	M07
MUUR0000SACE     	0000	SACE	U	R	S	1982-84=100		1957	M01	1998	M07
MUUR0000SACL1    	0000	SACL1	U	R	S	1982-84=100		1935	M03	1998	M07
MUUR0000SACL11   	0000	SACL11	U	R	S	1982-84=100		1967	M01	1998	M07
MUUR0000SACL1E   	0000	SACL1E	U	R	S	1982-84=100		1957	M01	1998	M07
MUUR0000SACL1E4  	0000	SACL1E4	U	R	S	1982-84=100		1967	M01	1997	M13
MUUR0000SAD      	0000	SAD	U	R	S	1982-84=100		1935	M03	1998	M07
MUUR0000SAN      	0000	SAN	U	R	S	1982-84=100		1935	M03	1998	M07
MUUR0000SAN1D    	0000	SAN1D	U	R	S	1982-84=100		1971	M11	1997	M13
MUUR0000SAN1S    	0000	SAN1S	U	R	S	1982-84=100		1971	M11	1997	M13
MUUR0000SANL1    	0000	SANL1	U	R	S	1982-84=100		1935	M03	1998	M07
MUUR0000SANL11   	0000	SANL11	U	R	S	1982-84=100		1967	M01	1998	M07
MUUR0000SANL113  	0000	SANL113	U	R	S	1982-84=100		1967	M01	1998	M07
MUUR0000SANL13   	0000	SANL13	U	R	S	1982-84=100		1935	M03	1998	M07
MUUR0000SAS      	0000	SAS	U	R	S	1982-84=100		1935	M03	1998	M07
MUUR0000SAS22    	0000	SAS22	U	R	S	1982-84=100		1957	M01	1997	M13
MUUR0000SAS24    	0000	SAS24	U	R	S	1982-84=100		1957	M01	1997	M13
MUUR0000SAS2LSRS 	0000	SAS2LSRS	U	R	S	DECEMBER 1982=100		1982	M12	1998	M07
MUUR0000SAS2RS   	0000	SAS2RS	U	R	S	DECEMBER 1982=100		1982	M12	1998	M07
MUUR0000SAS367   	0000	SAS367	U	R	S	1982-84=100		1967	M01	1998	M07
MUUR0000SAS4     	0000	SAS4	U	R	S	1982-84=100		1935	M03	1998	M07
MUUR0000SASL2RS  	0000	SASL2RS	U	R	S	DECEMBER 1982=100		1982	M12	1998	M07
MUUR0000SASL5    	0000	SASL5	U	R	S	1982-84=100		1957	M03	1998	M07
MUUR0000SASLE    	0000	SASLE	U	R	S	1982-84=100		1957	M01	1998	M07
MUUR0000SE01     	0000	SE01	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE0101   	0000	SE0101	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE0102   	0000	SE0102	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE0103   	0000	SE0103	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE02     	0000	SE02	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE0201   	0000	SE0201	U	R	S	1982-84=100		1939	M01	1997	M13
MUUR0000SE0202   	0000	SE0202	U	R	S	1982-84=100		1978	M01	1997	M13
MUUR0000SE0204   	0000	SE0204	U	R	S	1982-84=100		1978	M01	1997	M13
MUUR0000SE0206   	0000	SE0206	U	R	S	1982-84=100		1978	M01	1997	M13
MUUR0000SE03     	0000	SE03	U	R	S	1982-84=100		1935	M01	1997	M13
MUUR0000SE0301   	0000	SE0301	U	R	S	1982-84=100		1943	M02	1997	M13
MUUR0000SE0302   	0000	SE0302	U	R	S	1982-84=100		1939	M01	1997	M13
MUUR0000SE0303   	0000	SE0303	U	R	S	1982-84=100		1963	M12	1997	M13
MUUR0000SE0304   	0000	SE0304	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE0305   	0000	SE0305	U	R	S	1982-84=100		1939	M01	1997	M13
MUUR0000SE0306   	0000	SE0306	U	R	S	1982-84=100		1960	M04	1997	M13
MUUR0000SE04     	0000	SE04	U	R	S	1982-84=100		1935	M01	1997	M13
MUUR0000SE0401   	0000	SE0401	U	R	S	1982-84=100		1939	M01	1997	M13
MUUR0000SE0402   	0000	SE0402	U	R	S	1982-84=100		1939	M01	1997	M13
MUUR0000SE0403   	0000	SE0403	U	R	S	1982-84=100		1978	M01	1997	M13
MUUR0000SE0404   	0000	SE0404	U	R	S	1982-84=100		1978	M01	1997	M13
MUUR0000SE05     	0000	SE05	U	R	S	1982-84=100		1953	M01	1997	M13
MUUR0000SE06     	0000	SE06	U	R	S	1982-84=100		1935	M01	1997	M13
MUUR0000SE0601   	0000	SE0601	U	R	S	1982-84=100		1935	M01	1997	M13
MUUR0000SE0602   	0000	SE0602	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE0603   	0000	SE0603	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE07     	0000	SE07	U	R	S	1982-84=100		1935	M01	1997	M13
MUUR0000SE0701   	0000	SE0701	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE0702   	0000	SE0702	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE08     	0000	SE08	U	R	S	1982-84=100		1935	M01	1997	M13
MUUR0000SE09     	0000	SE09	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE0901   	0000	SE0901	U	R	S	1982-84=100		1939	M01	1997	M13
MUUR0000SE0902   	0000	SE0902	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE10     	0000	SE10	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE1001   	0000	SE1001	U	R	S	1982-84=100		1978	M01	1997	M13
MUUR0000SE1002   	0000	SE1002	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE1004   	0000	SE1004	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE11     	0000	SE11	U	R	S	1982-84=100		1947	M01	1997	M13
MUUR0000SE1101   	0000	SE1101	U	R	S	1982-84=100		1939	M01	1997	M13
MUUR0000SE1102   	0000	SE1102	U	R	S	1982-84=100		1939	M01	1997	M13
MUUR0000SE1103   	0000	SE1103	U	R	S	1982-84=100		1939	M01	1997	M13
MUUR0000SE1104   	0000	SE1104	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE12     	0000	SE12	U	R	S	1982-84=100		1947	M01	1997	M13
MUUR0000SE1201   	0000	SE1201	U	R	S	1982-84=100		1939	M01	1997	M13
MUUR0000SE1202   	0000	SE1202	U	R	S	1982-84=100		1939	M01	1997	M13
MUUR0000SE1203   	0000	SE1203	U	R	S	1982-84=100		1953	M01	1997	M13
MUUR0000SE1204   	0000	SE1204	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE13     	0000	SE13	U	R	S	1982-84=100		1968	M01	1997	M13
MUUR0000SE1301   	0000	SE1301	U	R	S	1982-84=100		1978	M01	1997	M13
MUUR0000SE1303   	0000	SE1303	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE14     	0000	SE14	U	R	S	1982-84=100		1968	M01	1997	M13
MUUR0000SE1401   	0000	SE1401	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE1402   	0000	SE1402	U	R	S	1982-84=100		1978	M01	1997	M13
MUUR0000SE15     	0000	SE15	U	R	S	1982-84=100		1935	M01	1998	M07
MUUR0000SE1501   	0000	SE1501	U	R	S	1982-84=100		1978	M01	1997	M13
MUUR0000SE1502   	0000	SE1502	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE16     	0000	SE16	U	R	S	1982-84=100		1967	M01	1998	M07
MUUR0000SE17     	0000	SE17	U	R	S	1982-84=100		1947	M01	1998	M07
MUUR0000SE1701   	0000	SE1701	U	R	S	1982-84=100		1978	M01	1997	M13
MUUR0000SE1703   	0000	SE1703	U	R	S	1982-84=100		1967	M01	1997	M13
MUUR0000SE1705   	0000	SE1705	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE18     	0000	SE18	U	R	S	1982-84=100		1963	M12	1998	M07
MUUR0000SE1801   	0000	SE1801	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE1802   	0000	SE1802	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE1803   	0000	SE1803	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE1804   	0000	SE1804	U	R	S	1982-84=100		1978	M01	1997	M13
MUUR0000SE1806   	0000	SE1806	U	R	S	1982-84=100		1978	M01	1997	M13
MUUR0000SE19     	0000	SE19	U	R	S	1982-84=100		1953	M01	1998	M07
MUUR0000SE1901   	0000	SE1901	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE1902   	0000	SE1902	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE1903   	0000	SE1903	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE20     	0000	SE20	U	R	S	1982-84=100		1952	M12	1998	M07
MUUR0000SE2001   	0000	SE2001	U	R	S	1982-84=100		1952	M12	1997	M13
MUUR0000SE2002   	0000	SE2002	U	R	S	1982-84=100		1978	M01	1997	M13
MUUR0000SE2003   	0000	SE2003	U	R	S	1982-84=100		1963	M12	1997	M13
MUUR0000SE2005   	0000	SE2005	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE200A   	0000	SE200A	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE2101   	0000	SE2101	U	R	S	1982-84=100		1913	M13	1998	M07
MUUR0000SE2102   	0000	SE2102	U	R	S	1982-84=100		1967	M01	1997	M13
MUUR0000SE2103   	0000	SE2103	U	R	S	DECEMBER 1982=100		1982	M12	1997	M13
MUUR0000SE22     	0000	SE22	U	R	S	DECEMBER 1982=100		1982	M12	1998	M07
MUUR0000SE2201   	0000	SE2201	U	R	S	DECEMBER 1982=100		1982	M12	1998	M07
MUUR0000SE2202   	0000	SE2202	U	R	S	DECEMBER 1982=100		1982	M12	1998	M06
MUUR0000SE23     	0000	SE23	U	R	S	1982-84=100		1963	M12	1998	M07
MUUR0000SE24     	0000	SE24	U	R	S	1982-84=100		1963	M12	1998	M07
MUUR0000SE2401   	0000	SE2401	U	R	S	DECEMBER 1986=100		1986	M12	1997	M13
MUUR0000SE2404   	0000	SE2404	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE25     	0000	SE25	U	R	S	1982-84=100		1935	M03	1998	M07
MUUR0000SE2501   	0000	SE2501	U	R	S	1982-84=100		1935	M03	1997	M13
MUUR0000SE2502   	0000	SE2502	U	R	S	DECEMBER 1986=100		1986	M12	1997	M13
MUUR0000SE26     	0000	SE26	U	R	S	1982-84=100		1935	M03	1998	M07
MUUR0000SE2601   	0000	SE2601	U	R	S	1982-84=100		1913	M12	1997	M13
MUUR0000SE2602   	0000	SE2602	U	R	S	1982-84=100		1935	M03	1997	M13
MUUR0000SE27     	0000	SE27	U	R	S	1982-84=100		1967	M01	1998	M07
MUUR0000SE2701   	0000	SE2701	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE2702   	0000	SE2702	U	R	S	1982-84=100		1952	M12	1997	M13
MUUR0000SE2703   	0000	SE2703	U	R	S	DECEMBER 1983=100		1983	M12	1997	M13
MUUR0000SE2704   	0000	SE2704	U	R	S	DECEMBER 1983=100		1983	M12	1997	M13
MUUR0000SE2705   	0000	SE2705	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE2706   	0000	SE2706	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE270A   	0000	SE270A	U	R	S	1982-84=100		1935	M13	1997	M13
MUUR0000SE28     	0000	SE28	U	R	S	1982-84=100		1948	M12	1997	M13
MUUR0000SE29     	0000	SE29	U	R	S	1982-84=100		1935	M13	1997	M13
MUUR0000SE2901   	0000	SE2901	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE2902   	0000	SE2902	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE2903   	0000	SE2903	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE2904   	0000	SE2904	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE30     	0000	SE30	U	R	S	DECEMBER 1986=100		1986	M12	1997	M13
MUUR0000SE3001   	0000	SE3001	U	R	S	1982-84=100		1935	M13	1997	M13
MUUR0000SE3002   	0000	SE3002	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE3003   	0000	SE3003	U	R	S	DECEMBER 1986=100		1986	M12	1997	M13
MUUR0000SE31     	0000	SE31	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE3101   	0000	SE3101	U	R	S	1982-84=100		1950	M12	1997	M13
MUUR0000SE3102   	0000	SE3102	U	R	S	DECEMBER 1988=100		1988	M12	1997	M13
MUUR0000SE3103   	0000	SE3103	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE32     	0000	SE32	U	R	S	DECEMBER 1986=100		1986	M12	1997	M13
MUUR0000SE3201   	0000	SE3201	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE3202   	0000	SE3202	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE3203   	0000	SE3203	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE3204   	0000	SE3204	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE3205   	0000	SE3205	U	R	S	DECEMBER 1986=100		1986	M12	1997	M13
MUUR0000SE3206   	0000	SE3206	U	R	S	DECEMBER 1990=100		1990	M12	1997	M13
MUUR0000SE33     	0000	SE33	U	R	S	1982-84=100		1967	M01	1998	M07
MUUR0000SE3301   	0000	SE3301	U	R	S	1982-84=100		1978	M01	1997	M13
MUUR0000SE3303   	0000	SE3303	U	R	S	1982-84=100		1978	M01	1997	M13
MUUR0000SE3305   	0000	SE3305	U	R	S	1982-84=100		1978	M01	1997	M13
MUUR0000SE34     	0000	SE34	U	R	S	1982-84=100		1967	M01	1998	M07
MUUR0000SE3401   	0000	SE3401	U	R	S	1982-84=100		1935	M13	1997	M13
MUUR0000SE3404   	0000	SE3404	U	R	S	DECEMBER 1986=100		1986	M12	1997	M13
MUUR0000SE3406   	0000	SE3406	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE35     	0000	SE35	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE36     	0000	SE36	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE3601   	0000	SE3601	U	R	S	1982-84=100		1978	M01	1997	M13
MUUR0000SE3603   	0000	SE3603	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE3604   	0000	SE3604	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE3605   	0000	SE3605	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE37     	0000	SE37	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE38     	0000	SE38	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE3801   	0000	SE3801	U	R	S	1982-84=100		1935	M10	1997	M13
MUUR0000SE3802   	0000	SE3802	U	R	S	1982-84=100		1935	M03	1997	M13
MUUR0000SE3803   	0000	SE3803	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE3804   	0000	SE3804	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE3805   	0000	SE3805	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE39     	0000	SE39	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE40     	0000	SE40	U	R	S	1982-84=100		1935	M13	1998	M07
MUUR0000SE4001   	0000	SE4001	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE4002   	0000	SE4002	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE4003   	0000	SE4003	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE41     	0000	SE41	U	R	S	1982-84=100		1947	M09	1998	M07
MUUR0000SE42     	0000	SE42	U	R	S	DECEMBER 1986=100		1986	M12	1997	M13
MUUR0000SE43     	0000	SE43	U	R	S	DECEMBER 1986=100		1986	M12	1997	M13
MUUR0000SE4301   	0000	SE4301	U	R	S	DECEMBER 1986=100		1986	M12	1997	M13
MUUR0000SE4302   	0000	SE4302	U	R	S	DECEMBER 1986=100		1986	M12	1997	M13
MUUR0000SE44     	0000	SE44	U	R	S	1982-84=100		1967	M01	1998	M07
MUUR0000SE4401   	0000	SE4401	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE4402   	0000	SE4402	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE45     	0000	SE45	U	R	S	1982-84=100		1935	M13	1998	M07
MUUR0000SE4501   	0000	SE4501	U	R	S	1982-84=100		1935	M13	1998	M07
MUUR0000SE4502   	0000	SE4502	U	R	S	DECEMBER 1983=100		1983	M12	1997	M13
MUUR0000SE4503   	0000	SE4503	U	R	S	DECEMBER 1986=100		1986	M12	1997	M13
MUUR0000SE46     	0000	SE46	U	R	S	1982-84=100		1952	M12	1998	M07
MUUR0000SE47     	0000	SE47	U	R	S	1982-84=100		1957	M01	1997	M13
MUUR0000SE4701   	0000	SE4701	U	R	S	1982-84=100		1935	M03	1998	M07
MUUR0000SE4702   	0000	SE4702	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE48     	0000	SE48	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE4801   	0000	SE4801	U	R	S	1982-84=100		1935	M13	1997	M13
MUUR0000SE4802   	0000	SE4802	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE49     	0000	SE49	U	R	S	1982-84=100		1935	M13	1998	M07
MUUR0000SE4901   	0000	SE4901	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE4902   	0000	SE4902	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE4903   	0000	SE4903	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE4904   	0000	SE4904	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE50     	0000	SE50	U	R	S	1982-84=100		1935	M13	1997	M13
MUUR0000SE51     	0000	SE51	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE52     	0000	SE52	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE5201   	0000	SE5201	U	R	S	1982-84=100		1978	M01	1997	M13
MUUR0000SE5205   	0000	SE5205	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE53     	0000	SE53	U	R	S	1982-84=100		1935	M03	1998	M07
MUUR0000SE5301   	0000	SE5301	U	R	S	1982-84=100		1963	M12	1997	M13
MUUR0000SE5302   	0000	SE5302	U	R	S	1982-84=100		1978	M01	1997	M13
MUUR0000SE5303   	0000	SE5303	U	R	S	1982-84=100		1978	M01	1997	M13
MUUR0000SE54     	0000	SE54	U	R	S	1982-84=100		1935	M13	1997	M13
MUUR0000SE55     	0000	SE55	U	R	S	DECEMBER 1986=100		1986	M12	1997	M13
MUUR0000SE5502   	0000	SE5502	U	R	S	1982-84=100		1963	M12	1997	M13
MUUR0000SE5503   	0000	SE5503	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE56     	0000	SE56	U	R	S	1982-84=100		1967	M01	1998	M07
MUUR0000SE5601   	0000	SE5601	U	R	S	1982-84=100		1935	M13	1997	M13
MUUR0000SE5602   	0000	SE5602	U	R	S	1982-84=100		1935	M13	1997	M13
MUUR0000SE5603   	0000	SE5603	U	R	S	DECEMBER 1986=100		1986	M12	1997	M13
MUUR0000SE5604   	0000	SE5604	U	R	S	DECEMBER 1986=100		1986	M12	1997	M13
MUUR0000SE57     	0000	SE57	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE5701   	0000	SE5701	U	R	S	1982-84=100		1935	M13	1996	M13
MUUR0000SE5702   	0000	SE5702	U	R	S	DECEMBER 1986=100		1986	M12	1996	M13
MUUR0000SE5703   	0000	SE5703	U	R	S	DECEMBER 1986=100		1986	M12	1996	M13
MUUR0000SE5704   	0000	SE5704	U	R	S	DECEMBER 1996=100		1996	M12	1997	M13
MUUR0000SE570R   	0000	SE570R	U	R	S	DECEMBER 1996=100		1996	M12	1997	M13
MUUR0000SE59     	0000	SE59	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE5901   	0000	SE5901	U	R	S	1982-84=100		1935	M13	1997	M13
MUUR0000SE5902   	0000	SE5902	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE60     	0000	SE60	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE6001   	0000	SE6001	U	R	S	1982-84=100		1978	M01	1997	M13
MUUR0000SE6002   	0000	SE6002	U	R	S	1982-84=100		1978	M01	1997	M13
MUUR0000SE61     	0000	SE61	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE6101   	0000	SE6101	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE6102   	0000	SE6102	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE6103   	0000	SE6103	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE62     	0000	SE62	U	R	S	1982-84=100		1967	M01	1998	M07
MUUR0000SE6201   	0000	SE6201	U	R	S	DECEMBER 1986=100		1986	M12	1997	M13
MUUR0000SE6202   	0000	SE6202	U	R	S	DECEMBER 1986=100		1986	M12	1997	M13
MUUR0000SE6203   	0000	SE6203	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE6204   	0000	SE6204	U	R	S	DECEMBER 1986=100		1986	M12	1997	M13
MUUR0000SE6205   	0000	SE6205	U	R	S	DECEMBER 1986=100		1986	M12	1997	M13
MUUR0000SE63     	0000	SE63	U	R	S	1982-84=100		1935	M13	1998	M07
MUUR0000SE64     	0000	SE64	U	R	S	1982-84=100		1935	M13	1998	M07
MUUR0000SE6401   	0000	SE6401	U	R	S	1982-84=100		1978	M01	1997	M13
MUUR0000SE6403   	0000	SE6403	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE65     	0000	SE65	U	R	S	1982-84=100		1952	M12	1998	M07
MUUR0000SE6501   	0000	SE6501	U	R	S	1982-84=100		1935	M03	1997	M13
MUUR0000SE6502   	0000	SE6502	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE66     	0000	SE66	U	R	S	1982-84=100		1967	M01	1998	M07
MUUR0000SE67     	0000	SE67	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE6701   	0000	SE6701	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE6702   	0000	SE6702	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE6703   	0000	SE6703	U	R	S	DECEMBER 1990=100		1990	M12	1997	M13
MUUR0000SE68     	0000	SE68	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SE6801   	0000	SE6801	U	R	S	DECEMBER 1986=100		1986	M12	1997	M13
MUUR0000SE6802   	0000	SE6802	U	R	S	DECEMBER 1986=100		1986	M12	1997	M13
MUUR0000SE6803   	0000	SE6803	U	R	S	DECEMBER 1986=100		1986	M12	1997	M13
MUUR0000SE69     	0000	SE69	U	R	S	DECEMBER 1988=100		1988	M12	1997	M13
MUUR0000SEED01   	0000	SEED01	U	R	S	1982-84=100         		1977	M12	2009	M13
MUUR0000SEED02   	0000	SEED02	U	R	S	DECEMBER 1997=100   		1997	M12	2009	M13
MUUR0000SEGD06   	0000	SEGD06	U	R	S	DECEMBER 2005=100		2005	M12	2007	M13
MUUR0000SEMA     	0000	SEMA	U	R	S	1982-84=100         		1935	M13	2009	M13
MUUR0000SEMB     	0000	SEMB	U	R	S	DECEMBER 1986=100   		1986	M12	2009	M13
MUUR0000SEMB01   	0000	SEMB01	U	R	S	1982-84=100         		1963	M12	2009	M13
MUUR0000SEMB02   	0000	SEMB02	U	R	S	1982-84=100         		1977	M12	2009	M13
MUUR0000SS02021  	0000	SS02021	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SS02022  	0000	SS02022	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SS02041  	0000	SS02041	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SS02042  	0000	SS02042	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SS02063  	0000	SS02063	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SS0206A  	0000	SS0206A	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SS0206B  	0000	SS0206B	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SS04031  	0000	SS04031	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SS04041  	0000	SS04041	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SS04042  	0000	SS04042	U	R	S	1982-84=100		1963	M12	1997	M13
MUUR0000SS05011  	0000	SS05011	U	R	S	1982-84=100		1951	M01	1997	M13
MUUR0000SS05012  	0000	SS05012	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SS05013  	0000	SS05013	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SS05014  	0000	SS05014	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SS10011  	0000	SS10011	U	R	S	1982-84=100		1939	M01	1997	M13
MUUR0000SS10012  	0000	SS10012	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SS13013  	0000	SS13013	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SS1301A  	0000	SS1301A	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SS14023  	0000	SS14023	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SS1402A  	0000	SS1402A	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SS15011  	0000	SS15011	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SS15012  	0000	SS15012	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SS16011  	0000	SS16011	U	R	S	1982-84=100		1939	M01	1997	M13
MUUR0000SS16012  	0000	SS16012	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SS1601A  	0000	SS1601A	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SS17031  	0000	SS17031	U	R	S	1982-84=100		1939	M01	1997	M13
MUUR0000SS17032  	0000	SS17032	U	R	S	1982-84=100		1961	M07	1997	M13
MUUR0000SS1804A  	0000	SS1804A	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SS1804B  	0000	SS1804B	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SS18063  	0000	SS18063	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SS1806A  	0000	SS1806A	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SS20021  	0000	SS20021	U	R	S	1982-84=100		1952	M12	1997	M13
MUUR0000SS20022  	0000	SS20022	U	R	S	1982-84=100		1977	M12	1997	M13
MUUR0000SS2801A  	0000	SS2801A	U	R	S	1982-84=100		1977	M12	1997	M13
